reviewer_id,place_id,rating
739.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
969.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
141.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
985.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
672.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
482.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
907.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
584.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
579.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
571.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
9.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
79.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
791.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
958.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
884.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
216.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
732.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,3
195.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
305.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
648.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
239.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
787.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
483.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
584.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
427.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
353.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
307.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
507.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
621.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
230.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
40.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
887.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
334.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
154.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
212.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
522.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,3
570.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
112.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
865.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
390.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
550.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
965.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
518.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
491.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
654.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
395.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
957.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
678.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
546.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
690.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
879.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
816.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
18.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
157.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
284.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
929.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
62.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
981.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
369.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
607.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
31.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
752.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
991.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
642.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
795.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
433.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
406.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
919.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
394.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
547.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
1000.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
366.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
699.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
954.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
293.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,3
503.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
495.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
724.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,3
107.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
940.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
18.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
441.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
357.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
758.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
597.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
292.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
580.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,1
117.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
898.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
18.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
993.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
683.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
864.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
164.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
642.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
100.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
459.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
901.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
358.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,2
53.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
327.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
103.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
674.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,3
438.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
342.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,3
237.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
232.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
351.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
571.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
38.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
373.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
167.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
919.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
324.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
616.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
831.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
648.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
519.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
38.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
532.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
432.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
274.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
763.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
305.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
366.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
955.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
888.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
344.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
27.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
901.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
195.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
328.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
258.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
305.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
831.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
722.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
541.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
853.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
441.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
630.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
831.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,3
315.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
216.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
173.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
378.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
330.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
772.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
254.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
84.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
51.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
292.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
887.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,4
948.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,3
196.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
972.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
16.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
340.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
709.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
107.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
854.0,ChIJcXkqTmP_0YURgL7SkW2AGaY,5
861.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
109.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
104.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
317.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
449.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
147.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
349.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
971.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
167.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
206.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
496.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
71.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
217.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
419.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
164.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
358.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,3
583.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
940.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
823.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
197.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
105.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
738.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
115.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
41.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
903.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,1
396.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
477.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
152.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
474.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
892.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
998.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
110.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
183.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
148.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
169.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
481.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,3
946.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,3
501.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,3
391.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
219.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
666.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
364.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
442.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
950.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
579.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
596.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
887.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
176.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
153.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
120.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,3
975.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
480.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
538.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
222.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
161.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
269.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
31.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
388.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
384.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
512.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
24.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
58.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
58.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
709.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
612.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
891.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
644.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
582.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
998.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
870.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
135.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
529.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
693.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
907.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
919.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
676.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
610.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
535.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
248.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
388.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
237.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
714.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
850.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
528.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
92.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
964.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
772.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
682.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
200.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
365.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
688.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
739.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,3
799.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
35.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
458.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
822.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
115.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
756.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
263.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
957.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
659.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
362.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
246.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
984.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
656.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
382.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
335.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
374.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
772.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
90.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
14.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
287.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,1
372.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
297.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
709.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
724.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
930.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
387.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
372.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
363.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
300.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
844.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
979.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
55.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
228.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
230.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
649.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
578.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
709.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
570.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
488.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
583.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
156.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
733.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
487.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
11.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
278.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
965.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
501.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
282.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
841.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
109.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
547.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
857.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
446.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
782.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
867.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
559.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
892.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
354.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
209.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
873.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
145.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
831.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
349.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
191.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
931.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
575.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
325.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
634.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
409.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
481.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,3
689.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,3
775.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
205.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
493.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
66.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,2
63.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,1
659.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
629.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
828.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
178.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
625.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
506.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
769.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
612.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
822.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
862.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,4
670.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
960.0,ChIJd0_AmtX40YURWtzx7Y7wS0Q,5
387.0,ChIJD08EXM340YURzuNh3vsiCYs,2
688.0,ChIJD08EXM340YURzuNh3vsiCYs,5
528.0,ChIJD08EXM340YURzuNh3vsiCYs,5
616.0,ChIJD08EXM340YURzuNh3vsiCYs,5
822.0,ChIJD08EXM340YURzuNh3vsiCYs,5
127.0,ChIJD08EXM340YURzuNh3vsiCYs,5
252.0,ChIJD08EXM340YURzuNh3vsiCYs,5
643.0,ChIJD08EXM340YURzuNh3vsiCYs,5
141.0,ChIJD08EXM340YURzuNh3vsiCYs,5
447.0,ChIJD08EXM340YURzuNh3vsiCYs,3
901.0,ChIJD08EXM340YURzuNh3vsiCYs,5
18.0,ChIJD08EXM340YURzuNh3vsiCYs,5
322.0,ChIJD08EXM340YURzuNh3vsiCYs,4
451.0,ChIJD08EXM340YURzuNh3vsiCYs,5
984.0,ChIJD08EXM340YURzuNh3vsiCYs,5
616.0,ChIJD08EXM340YURzuNh3vsiCYs,5
43.0,ChIJD08EXM340YURzuNh3vsiCYs,5
700.0,ChIJD08EXM340YURzuNh3vsiCYs,5
67.0,ChIJD08EXM340YURzuNh3vsiCYs,4
374.0,ChIJD08EXM340YURzuNh3vsiCYs,4
788.0,ChIJD08EXM340YURzuNh3vsiCYs,5
340.0,ChIJD08EXM340YURzuNh3vsiCYs,5
353.0,ChIJD08EXM340YURzuNh3vsiCYs,3
269.0,ChIJD08EXM340YURzuNh3vsiCYs,5
523.0,ChIJD08EXM340YURzuNh3vsiCYs,1
962.0,ChIJD08EXM340YURzuNh3vsiCYs,5
431.0,ChIJD08EXM340YURzuNh3vsiCYs,5
92.0,ChIJD08EXM340YURzuNh3vsiCYs,5
660.0,ChIJD08EXM340YURzuNh3vsiCYs,4
328.0,ChIJD08EXM340YURzuNh3vsiCYs,4
582.0,ChIJD08EXM340YURzuNh3vsiCYs,5
529.0,ChIJD08EXM340YURzuNh3vsiCYs,5
798.0,ChIJD08EXM340YURzuNh3vsiCYs,4
984.0,ChIJD08EXM340YURzuNh3vsiCYs,5
509.0,ChIJD08EXM340YURzuNh3vsiCYs,5
696.0,ChIJD08EXM340YURzuNh3vsiCYs,5
866.0,ChIJD08EXM340YURzuNh3vsiCYs,5
744.0,ChIJD08EXM340YURzuNh3vsiCYs,5
506.0,ChIJD08EXM340YURzuNh3vsiCYs,4
200.0,ChIJD08EXM340YURzuNh3vsiCYs,4
270.0,ChIJD08EXM340YURzuNh3vsiCYs,5
359.0,ChIJD08EXM340YURzuNh3vsiCYs,5
340.0,ChIJD08EXM340YURzuNh3vsiCYs,5
765.0,ChIJD08EXM340YURzuNh3vsiCYs,5
993.0,ChIJD08EXM340YURzuNh3vsiCYs,5
871.0,ChIJD08EXM340YURzuNh3vsiCYs,5
721.0,ChIJD08EXM340YURzuNh3vsiCYs,5
575.0,ChIJD08EXM340YURzuNh3vsiCYs,5
531.0,ChIJD08EXM340YURzuNh3vsiCYs,5
553.0,ChIJD08EXM340YURzuNh3vsiCYs,5
740.0,ChIJD08EXM340YURzuNh3vsiCYs,5
412.0,ChIJD08EXM340YURzuNh3vsiCYs,5
80.0,ChIJD08EXM340YURzuNh3vsiCYs,5
394.0,ChIJD08EXM340YURzuNh3vsiCYs,5
686.0,ChIJD08EXM340YURzuNh3vsiCYs,5
654.0,ChIJD08EXM340YURzuNh3vsiCYs,4
28.0,ChIJD08EXM340YURzuNh3vsiCYs,5
393.0,ChIJD08EXM340YURzuNh3vsiCYs,4
329.0,ChIJD08EXM340YURzuNh3vsiCYs,3
61.0,ChIJD08EXM340YURzuNh3vsiCYs,5
1000.0,ChIJD08EXM340YURzuNh3vsiCYs,5
853.0,ChIJD08EXM340YURzuNh3vsiCYs,4
860.0,ChIJD08EXM340YURzuNh3vsiCYs,5
976.0,ChIJD08EXM340YURzuNh3vsiCYs,5
600.0,ChIJD08EXM340YURzuNh3vsiCYs,5
426.0,ChIJD08EXM340YURzuNh3vsiCYs,5
937.0,ChIJD08EXM340YURzuNh3vsiCYs,5
128.0,ChIJD08EXM340YURzuNh3vsiCYs,4
657.0,ChIJD08EXM340YURzuNh3vsiCYs,3
376.0,ChIJD08EXM340YURzuNh3vsiCYs,5
202.0,ChIJD08EXM340YURzuNh3vsiCYs,5
506.0,ChIJD08EXM340YURzuNh3vsiCYs,5
718.0,ChIJD08EXM340YURzuNh3vsiCYs,5
824.0,ChIJD08EXM340YURzuNh3vsiCYs,5
935.0,ChIJD08EXM340YURzuNh3vsiCYs,4
800.0,ChIJD08EXM340YURzuNh3vsiCYs,3
967.0,ChIJD08EXM340YURzuNh3vsiCYs,4
307.0,ChIJD08EXM340YURzuNh3vsiCYs,5
879.0,ChIJD08EXM340YURzuNh3vsiCYs,4
624.0,ChIJD08EXM340YURzuNh3vsiCYs,5
285.0,ChIJD08EXM340YURzuNh3vsiCYs,5
152.0,ChIJD08EXM340YURzuNh3vsiCYs,4
23.0,ChIJD08EXM340YURzuNh3vsiCYs,4
426.0,ChIJD08EXM340YURzuNh3vsiCYs,4
856.0,ChIJD08EXM340YURzuNh3vsiCYs,4
523.0,ChIJD08EXM340YURzuNh3vsiCYs,5
